,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_sourceid,openalex_has_affiliations_ror,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
1823,1922,journal-issue,795,795,795,8,0,0,0,0,0,0,0,0,0,0,6,795,0,778,778,778,778,795,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,62,0,0,0,0,0,0,0,0,0,177,0,0,795,795,0,0,0,0,0,0,0,0,7,660,0,795,778,795
1824,1922,monograph,3046,3045,3045,12,4,1,1,1,4,1918,2035,0,2035,1918,477,3044,3,30,29,30,29,30,11,0,3,3,0,0,0,0,1,1,3,3,107,22,224,22,0,0,2,22,107,22,80,228,3044,0,3,3,29,29,28,28,29,29,28,28,29,29,3046,3046,1,1,0,1,1812,0,2997,1812,450,0,0,1,1,1
1825,1922,other,17,17,17,0,0,0,0,0,0,16,16,0,16,16,11,17,0,13,13,13,13,16,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,1,3,1,3,4,9,17,0,0,0,0,0,0,0,0,0,0,13,0,0,17,17,0,0,0,0,15,0,16,15,7,0,0,17,13,17
1826,1922,proceedings-article,66,66,66,0,7,3,3,2,7,66,66,0,66,66,14,66,0,61,1,61,1,66,0,0,7,7,3,3,3,3,2,2,7,7,0,0,0,0,0,0,0,0,0,0,5,6,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,66,0,0,0,0,66,0,66,66,11,0,1,66,66,66
1827,1922,report,329,328,328,2,0,0,0,0,0,184,196,1,196,184,36,328,0,56,47,56,47,56,2,0,0,0,0,0,0,0,0,0,0,0,70,64,82,64,1,1,64,64,70,64,26,30,328,0,0,0,56,56,47,47,56,56,47,47,56,56,329,329,0,0,0,0,114,0,250,114,16,0,0,0,0,0
1828,1922,report-series,22,22,22,0,0,0,0,0,0,22,22,0,22,22,6,22,1,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,22,0,1,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,22,0,22,22,7,0,0,22,22,22
1829,1921,book,656,655,655,7,1,1,1,1,1,605,606,0,606,605,308,655,3,413,20,413,20,413,6,0,1,1,1,1,1,1,1,1,1,1,34,52,35,52,0,0,33,52,34,52,17,112,655,0,3,3,402,402,9,9,402,402,9,9,402,402,656,656,1,0,0,0,571,0,581,571,304,0,0,11,11,11
1830,1921,book-chapter,7800,7423,7423,465,1264,560,560,547,1264,4396,4398,1,4398,4396,289,7423,466,5898,84,5898,84,6352,465,0,1264,1264,560,560,560,560,547,547,1264,1264,241,274,243,274,1,1,238,274,241,274,39,84,7423,0,21,23,0,0,0,0,0,0,11,11,0,0,7800,7800,0,0,0,0,4194,0,4206,4194,290,0,1154,7800,74,7800
1831,1921,dataset,70,70,70,0,0,0,0,0,0,61,61,0,61,61,14,70,0,2,0,2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,61,0,61,61,17,0,0,70,0,70
1832,1921,edited-book,29,13,1,0,0,0,0,0,0,10,10,0,10,10,3,13,0,12,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,2,2,13,0,0,0,12,12,0,0,12,12,0,0,12,12,29,29,0,0,0,0,19,0,19,19,1,0,0,0,0,0
1833,1921,journal-article,65241,64930,64930,4747,10102,5064,5183,4531,10102,41800,41822,56,41822,41800,16703,64920,4293,64928,64923,64928,64923,64930,3672,0,6622,6625,3407,3409,3487,3489,4531,4531,6622,6625,1181,1455,1203,1455,56,56,1163,1455,1181,1455,2005,6764,9238,34429,722,736,0,0,0,0,0,0,0,25211,0,0,65241,65241,1098,4284,0,4284,40687,0,40877,40687,15547,55992,6306,65241,65241,65241
1834,1921,journal-issue,740,740,740,8,0,0,0,0,0,0,0,0,0,0,7,740,0,726,726,726,726,740,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,67,0,0,0,0,0,0,0,0,0,159,0,0,740,740,0,0,0,0,0,0,0,0,10,618,0,740,726,740
1835,1921,monograph,2690,2689,2689,9,0,0,0,0,0,1731,1862,0,1862,1731,419,2689,5,21,19,21,19,21,9,0,0,0,0,0,0,0,0,0,0,0,108,16,239,16,0,0,1,16,108,16,65,188,2689,0,5,5,21,21,19,19,21,21,19,19,21,21,2690,2690,0,0,0,0,1624,0,2654,1624,408,0,0,0,0,0
1836,1921,other,11,11,11,0,0,0,0,0,0,10,10,0,10,10,5,11,0,8,8,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,5,11,0,0,0,0,0,0,0,0,0,0,8,0,0,11,11,0,0,0,0,10,0,11,10,5,0,0,11,8,11
1837,1921,proceedings-article,60,60,60,0,4,1,1,1,4,60,60,0,60,60,8,60,0,56,0,56,0,60,0,0,4,4,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,5,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,60,0,60,60,5,0,0,60,60,60
1838,1921,report,261,261,261,1,0,0,0,0,0,169,180,1,180,169,34,259,1,40,34,40,34,40,0,0,0,0,0,0,0,0,0,0,0,0,53,49,64,49,1,1,49,49,53,49,21,24,259,0,0,0,40,40,34,34,40,40,34,34,40,40,261,261,1,0,0,0,116,0,201,116,19,0,1,0,0,0
1839,1921,report-series,21,21,21,0,0,0,0,0,0,21,21,0,21,21,6,21,0,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,21,0,21,21,6,0,0,21,21,21
1840,1920,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,1920,book,551,551,551,6,1,1,1,1,1,482,483,2,483,482,248,551,8,380,11,380,11,380,5,0,1,1,1,1,1,1,1,1,1,1,21,36,22,36,2,2,21,36,21,36,15,97,551,0,4,4,377,377,8,8,377,377,8,8,377,377,551,551,1,0,0,0,461,0,475,461,256,0,4,3,3,3
1842,1920,book-chapter,6827,6474,6474,187,801,375,375,366,801,3527,3528,45,3528,3527,300,6474,649,5458,21,5458,21,5628,187,0,801,801,375,375,375,375,366,366,801,801,266,244,267,244,45,45,232,244,266,244,44,93,6474,0,25,26,0,0,0,0,0,0,6,6,0,0,6827,6827,0,0,0,0,3263,0,3327,3263,290,0,1116,6827,15,6827
1843,1920,dataset,34,34,34,0,0,0,0,0,0,22,22,0,22,22,5,34,0,1,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,22,0,25,22,7,0,0,34,0,34
1844,1920,edited-book,28,13,0,0,0,0,0,0,0,7,7,0,7,7,0,13,0,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,13,0,0,13,13,0,0,13,13,28,28,0,0,0,0,19,0,19,19,0,0,0,0,0,0
1845,1920,journal-article,58350,58127,58127,4587,8086,4021,4132,3641,8086,36416,36423,57,36423,36416,13870,58117,3393,58127,58127,58127,58127,58127,3636,0,5218,5223,2683,2686,2747,2750,3641,3641,5218,5223,914,1163,921,1163,57,57,906,1163,914,1163,1838,5884,9706,30717,687,698,0,0,0,0,0,0,0,23980,0,0,58350,58350,975,3672,0,3672,35537,0,35662,35537,12873,48630,4878,58350,58350,58350
1846,1920,journal-issue,712,712,712,13,0,0,0,0,0,0,0,0,0,0,1,712,0,697,697,697,697,712,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,51,0,0,0,0,0,0,0,0,0,150,0,0,712,712,0,0,0,0,0,0,0,0,2,587,0,712,697,712
1847,1920,monograph,2592,2592,2592,17,6,6,6,6,6,1691,1801,3,1801,1691,425,2592,12,24,24,24,24,24,14,0,6,6,6,6,6,6,6,6,6,6,86,22,196,22,3,3,2,22,86,22,74,207,2592,0,5,5,22,22,22,22,22,22,22,22,22,22,2592,2592,3,0,0,0,1605,0,2575,1605,390,0,7,2,2,2
1848,1920,other,30,30,30,1,2,2,2,2,2,16,16,2,16,16,6,30,19,8,6,8,6,30,1,0,2,2,2,2,2,2,2,2,2,2,9,9,9,9,2,2,9,9,9,9,3,5,30,0,0,0,0,0,0,0,0,0,0,6,0,0,30,30,0,0,0,0,7,0,8,7,3,0,19,30,6,30
1849,1920,proceedings-article,82,82,82,0,7,1,1,1,7,82,82,0,82,82,15,82,0,76,2,76,2,82,0,0,7,7,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,4,6,82,0,0,0,0,0,0,0,0,0,0,2,0,0,82,82,0,0,0,0,82,0,82,82,13,0,0,82,82,82
1850,1920,report,221,221,221,0,0,0,0,0,0,156,159,0,159,156,21,221,0,33,28,33,28,33,0,0,0,0,0,0,0,0,0,0,0,0,45,38,48,38,0,0,38,38,45,38,16,18,221,0,0,0,33,33,28,28,33,33,28,28,33,33,221,221,0,0,0,0,111,0,173,111,6,0,0,0,0,0
1851,1920,report-component,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1
1852,1920,report-series,36,36,36,0,0,0,0,0,0,36,36,0,36,36,13,36,0,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,36,0,36,36,12,0,0,36,36,36
1853,1919,book,456,456,456,4,4,3,3,3,4,404,404,1,404,404,200,456,3,310,12,310,12,310,4,0,4,4,3,3,3,3,3,3,4,4,17,21,17,21,1,1,15,21,17,21,19,72,456,0,3,3,306,306,8,8,306,306,8,8,306,306,456,456,0,0,0,0,387,0,399,387,190,0,0,5,4,5
1854,1919,book-chapter,5985,5907,5907,148,746,358,358,349,746,3038,3051,0,3051,3038,193,5906,322,5143,26,5143,26,5254,148,0,746,746,358,358,358,358,349,349,746,746,75,52,88,52,0,0,51,52,75,52,37,59,5906,0,6,6,0,0,0,0,0,0,8,8,0,0,5985,5985,0,0,0,0,2964,0,3050,2964,177,0,643,5985,18,5985
1855,1919,dataset,46,46,46,0,0,0,0,0,0,42,42,0,42,42,14,46,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,42,0,45,42,16,0,0,46,0,46
1856,1919,edited-book,18,10,1,1,0,0,0,0,0,9,9,0,9,9,1,10,0,10,0,10,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,0,0,10,10,0,0,10,10,18,18,0,0,0,0,15,0,15,15,1,0,0,0,0,0
1857,1919,journal-article,51157,50720,50720,4219,6219,3084,3181,2798,6219,31380,31389,69,31389,31380,11693,50576,2802,50719,50719,50719,50719,50719,3421,0,4054,4054,1982,1982,2048,2048,2798,2798,4054,4054,795,1062,804,1062,69,69,788,1062,795,1062,1718,5101,9632,26252,664,668,0,0,0,0,0,0,0,21561,0,0,51157,51157,821,2856,0,2856,30657,0,30791,30657,10700,41495,3926,51157,51157,51157
1858,1919,journal-issue,615,615,615,6,0,0,0,0,0,0,0,0,0,0,4,615,0,601,601,601,601,615,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,31,0,0,0,0,0,0,0,0,0,136,0,0,615,615,0,0,0,0,0,0,0,0,4,508,0,615,601,615
1859,1919,monograph,2118,2117,2117,13,1,0,0,0,1,1411,1493,0,1493,1411,325,2117,1,14,12,14,12,14,13,0,1,1,0,0,0,0,0,0,1,1,113,13,195,13,0,0,3,13,113,13,62,155,2117,0,1,1,14,14,12,12,14,14,12,12,14,14,2118,2118,0,0,0,0,1300,0,2107,1300,313,0,0,0,0,0
1860,1919,other,19,19,19,2,0,0,0,0,0,19,19,0,19,19,15,19,0,17,17,17,17,19,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3,14,19,0,0,0,0,0,0,0,0,0,0,17,0,0,19,19,0,0,0,0,19,0,19,19,12,0,0,19,17,19
1861,1919,proceedings-article,69,69,69,0,9,3,3,1,9,69,69,0,69,69,9,69,0,62,1,62,1,69,0,0,9,9,3,3,3,3,1,1,9,9,0,0,0,0,0,0,0,0,0,0,4,5,69,0,0,0,0,0,0,0,0,0,0,1,0,0,69,69,0,0,0,0,69,0,69,69,6,0,2,69,69,69
1862,1919,report,259,257,257,4,0,0,0,0,0,195,197,0,197,195,39,256,0,69,62,69,62,69,4,0,0,0,0,0,0,0,0,0,0,0,98,83,100,83,0,0,83,83,98,83,28,33,256,0,0,0,69,69,62,62,69,69,62,62,69,69,259,259,0,0,0,0,98,0,159,98,11,0,0,0,0,0
1863,1919,report-series,33,33,33,0,0,0,0,0,0,33,33,0,33,33,9,33,0,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,33,0,33,33,8,0,0,33,33,33
1864,1918,book,392,392,392,3,3,3,3,3,3,334,334,0,334,334,154,392,1,270,5,270,5,270,3,0,3,3,3,3,3,3,3,3,3,3,11,14,11,14,0,0,10,14,11,14,11,58,392,0,1,1,267,267,3,3,267,267,3,3,267,267,392,392,0,0,0,0,323,0,332,323,154,0,0,3,3,3
1865,1918,book-chapter,4594,4390,4390,146,468,195,195,190,468,1978,1978,0,1978,1978,128,4390,245,3669,34,3669,34,3819,146,0,468,468,195,195,195,195,190,190,468,468,268,228,268,228,0,0,223,228,268,228,26,37,4390,0,10,10,0,0,0,0,0,0,2,12,0,0,4594,4594,0,0,0,0,1711,0,1770,1711,122,0,427,4594,32,4594
1866,1918,dataset,36,36,36,0,0,0,0,0,0,20,20,0,20,20,6,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,20,0,26,20,8,0,0,36,0,36
1867,1918,edited-book,11,6,1,0,0,0,0,0,0,5,5,0,5,5,1,6,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,0,0,5,5,0,0,5,5,11,11,0,0,0,0,8,0,8,8,1,0,0,0,0,0
1868,1918,journal-article,48939,48797,48797,3794,5751,2757,2841,2483,5751,29456,29465,48,29465,29456,10857,48459,2466,48782,48776,48782,48776,48797,2953,0,3741,3744,1742,1744,1791,1793,2483,2483,3741,3744,787,1035,796,1035,48,48,780,1035,787,1035,1639,4892,7678,26381,544,550,0,0,0,0,0,0,0,20779,0,0,48939,48939,858,2623,0,2623,28701,0,28841,28701,9950,41248,3452,48939,48939,48939
1869,1918,journal-issue,671,671,671,8,0,0,0,0,0,0,0,0,0,0,2,670,0,655,655,655,655,671,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,44,0,0,0,0,0,0,0,0,0,142,0,0,671,671,0,0,0,0,0,0,0,0,2,548,0,671,655,671
1870,1918,monograph,1773,1772,1772,9,6,6,6,6,6,1162,1229,1,1229,1162,295,1772,6,16,14,16,14,16,9,0,6,6,6,6,6,6,6,6,6,6,64,18,131,18,1,1,2,18,64,18,55,152,1772,0,6,6,13,13,11,11,13,13,11,12,13,13,1773,1773,0,0,0,0,1099,0,1760,1099,279,0,0,3,3,3
1871,1918,other,10,10,10,0,0,0,0,0,0,8,8,0,8,8,6,10,0,9,9,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,9,0,0,10,10,0,0,0,0,8,0,10,8,5,0,0,10,9,10
1872,1918,proceedings-article,51,51,51,0,1,1,1,0,1,51,51,0,51,51,4,51,0,48,1,48,1,50,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,51,0,0,0,0,0,0,0,0,0,0,1,0,0,51,51,0,0,0,0,51,0,51,51,2,0,1,51,51,51
1873,1918,report,201,200,200,1,0,0,0,0,0,147,150,0,150,147,36,200,0,47,43,47,43,47,1,0,0,0,0,0,0,0,0,0,0,0,54,54,57,54,0,0,53,54,54,54,26,34,200,0,0,0,47,47,43,43,47,47,43,43,47,47,201,201,0,0,0,0,93,0,134,93,11,0,0,0,0,0
1874,1918,report-component,3,3,1,0,0,0,0,0,0,3,3,0,3,3,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,3,3,3,0,0,3,3,3
1875,1918,report-series,14,14,14,0,0,0,0,0,0,14,14,0,14,14,6,14,0,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,14,0,14,14,6,0,0,14,14,14
1876,1917,book,414,414,414,1,0,0,0,0,0,359,361,0,361,359,170,414,1,274,9,274,9,274,1,0,0,0,0,0,0,0,0,0,0,0,14,24,16,25,0,0,14,25,14,24,8,61,414,0,1,1,271,271,6,6,271,271,6,6,271,271,414,414,0,0,0,0,345,0,358,345,176,0,0,3,3,3
1877,1917,book-chapter,4833,4683,4683,117,419,169,169,165,419,1979,1985,1,1985,1979,172,4682,177,4047,34,4047,34,4086,117,0,419,419,169,169,169,169,165,165,419,419,278,260,284,260,1,1,258,260,278,260,36,58,4682,0,10,10,0,0,0,0,0,0,7,7,0,0,4833,4833,0,0,0,0,1720,0,1811,1720,156,0,329,4833,27,4833
1878,1917,dataset,18,18,18,0,0,0,0,0,0,9,9,0,9,9,4,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,9,0,9,9,4,0,0,18,0,18
1879,1917,edited-book,16,3,0,0,0,0,0,0,0,2,2,0,2,2,1,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,3,0,0,3,3,16,16,0,0,0,0,12,0,12,12,1,0,0,0,0,0
1880,1917,journal-article,50777,50620,50620,3827,6072,3033,3173,2739,6072,31007,31022,72,31022,31007,11126,50225,2441,50617,50610,50617,50610,50620,2966,4,3670,3674,1803,1804,1901,1902,2739,2739,3670,3674,764,1073,779,1073,72,72,756,1073,764,1073,1696,4966,9705,25516,584,593,0,0,0,0,0,0,0,21678,0,0,50777,50777,889,3088,0,3088,30299,0,30498,30299,10074,41046,3325,50777,50777,50777
1881,1917,journal-issue,627,627,627,7,0,0,0,0,0,0,0,0,0,0,5,626,0,613,613,613,613,627,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,46,0,0,0,0,0,0,0,0,0,147,0,0,627,627,0,0,0,0,0,0,0,0,7,505,0,627,613,627
1882,1917,monograph,2406,2406,2406,14,1,0,0,0,1,1645,1739,0,1739,1645,364,2406,5,12,12,12,12,12,14,0,1,1,0,0,0,0,0,0,1,1,87,20,181,20,0,0,0,20,87,20,77,182,2406,0,5,5,11,11,11,11,11,11,11,11,11,11,2406,2406,0,0,0,0,1559,0,2397,1559,351,0,0,1,1,1
1883,1917,other,19,19,19,0,0,0,0,0,0,18,18,0,18,18,13,19,0,17,17,17,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,7,12,19,0,0,0,0,0,0,0,0,0,0,17,0,0,19,19,0,0,0,0,18,0,19,18,6,0,0,19,17,19
1884,1917,proceedings-article,53,53,53,0,1,0,0,0,1,53,53,0,53,53,9,53,0,53,1,53,1,53,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,53,0,0,0,0,0,0,0,0,0,0,1,0,0,53,53,0,0,0,0,53,0,53,53,7,0,0,53,53,53
1885,1917,report,279,279,279,1,0,0,0,0,0,235,236,0,236,235,43,278,1,47,31,47,31,47,1,0,0,0,0,0,0,0,0,0,0,0,68,58,69,58,0,0,58,58,68,58,26,32,278,0,1,1,47,47,31,31,47,47,31,31,47,47,279,279,0,0,0,0,167,0,209,167,24,0,0,0,0,0
1886,1917,report-component,19,19,2,0,0,0,0,0,0,19,19,0,19,19,16,19,0,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,19,0,0,0,0,0,0,0,0,0,0,19,0,0,19,19,0,0,0,0,19,0,19,19,10,0,0,19,19,19
1887,1917,report-series,21,21,21,1,0,0,0,0,0,21,21,0,21,21,5,21,0,21,21,21,21,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,21,0,21,21,7,0,0,21,21,21
1888,1916,book,317,316,316,6,1,0,0,0,1,267,268,0,268,267,131,316,1,187,14,187,14,187,6,0,1,1,0,0,0,0,0,0,1,1,11,20,12,20,0,0,8,20,11,20,6,49,316,0,1,1,185,185,12,12,185,185,12,12,185,185,317,317,0,0,0,0,257,0,271,257,132,0,0,2,2,2
1889,1916,book-chapter,3568,3397,3397,108,243,75,77,67,243,1295,1296,1,1296,1295,81,3397,155,2882,32,2882,32,3014,108,0,243,243,75,75,77,77,67,67,243,243,131,122,132,122,1,1,122,122,131,122,18,24,3397,0,6,6,0,0,0,0,0,0,20,20,0,0,3568,3568,0,0,0,0,1204,0,1222,1204,83,0,281,3568,12,3568
1890,1916,dataset,333,333,333,1,0,0,0,0,0,299,299,0,299,299,17,333,0,2,0,2,0,320,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,1,7,333,0,0,0,0,0,0,0,0,0,0,0,0,0,333,333,0,0,0,0,299,0,300,299,21,0,0,333,0,333
1891,1916,edited-book,16,3,1,0,0,0,0,0,0,3,3,0,3,3,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,3,0,0,3,3,16,16,0,0,0,0,14,0,14,14,0,0,0,0,0,0
1892,1916,journal-article,53642,53431,53431,4003,6526,3085,3188,2798,6526,33300,33319,73,33319,33300,11497,53424,2633,53429,53423,53429,53423,53431,3027,0,3540,3541,1684,1685,1762,1763,2798,2798,3540,3541,812,1137,831,1137,73,73,802,1137,812,1137,1727,5025,9521,26852,542,555,0,0,0,0,0,0,0,22127,0,0,53642,53642,1036,3868,0,3868,32604,0,32920,32604,10433,44099,3802,53642,53642,53642
1893,1916,journal-issue,607,607,607,9,0,0,0,0,0,0,0,0,0,0,0,607,0,591,591,591,591,607,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,38,0,0,0,0,0,0,0,0,0,133,0,0,607,607,0,0,0,0,0,0,0,0,1,481,0,607,591,607
1894,1916,monograph,2605,2605,2605,12,1,1,1,1,1,1786,1879,3,1879,1786,351,2605,1,15,15,15,15,15,12,0,1,1,1,1,1,1,1,1,1,1,100,23,193,23,3,3,0,23,100,23,59,164,2605,0,1,1,14,14,14,14,14,14,14,14,14,14,2605,2605,0,0,0,0,1686,0,2594,1686,353,0,0,1,1,1
1895,1916,other,9,9,9,0,0,0,0,0,0,8,8,0,8,8,5,9,0,7,7,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,4,9,0,0,0,0,0,0,0,0,0,0,7,0,0,9,9,0,0,0,0,8,0,9,8,3,0,0,9,7,9
1896,1916,proceedings-article,44,44,44,0,1,0,0,0,1,44,44,0,44,44,4,44,0,40,0,40,0,44,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,44,0,44,44,1,0,2,44,44,44
1897,1916,report,333,331,331,0,0,0,0,0,0,269,270,1,270,269,61,330,1,86,58,86,58,86,0,0,0,0,0,0,0,0,0,0,0,0,114,109,115,109,1,1,108,109,114,109,42,53,330,0,1,1,86,86,58,58,86,86,58,58,86,86,333,333,0,0,0,0,155,0,189,155,25,0,0,0,0,0
1898,1916,report-component,7,7,0,0,0,0,0,0,0,7,7,0,7,7,5,7,0,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,0,0,0,0,7,0,7,7,3,0,0,7,7,7
