,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_sourceid,openalex_has_affiliations_ror,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
2449,1854,book-chapter,1881,1587,1587,7,0,0,0,0,0,100,100,0,100,100,4,1587,0,1545,0,1545,0,1545,7,0,0,0,0,0,0,0,0,0,0,0,34,37,34,37,0,0,34,37,34,37,2,2,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,1881,1881,0,0,0,0,106,0,106,106,7,0,0,1881,0,1881
2450,1854,dataset,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2451,1854,edited-book,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,9,0,0,9,9,0,0,9,9,17,17,0,0,0,0,7,0,7,7,1,0,0,0,0,0
2452,1854,journal-article,12548,12544,12544,398,1321,405,413,352,1321,7295,7295,19,7295,7295,956,12539,35,12529,12380,12529,12380,12544,141,0,338,338,117,117,121,121,352,352,338,338,277,285,277,285,19,19,276,285,277,285,148,298,1509,4873,3,3,0,0,0,0,0,0,0,4954,0,0,12548,12548,257,1019,0,1019,7018,0,7024,7018,940,11038,432,12548,12384,12548
2453,1854,journal-issue,146,146,146,1,0,0,0,0,0,0,0,0,0,0,2,146,0,118,118,118,118,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,14,0,0,0,0,0,0,0,0,0,23,0,0,146,146,0,0,0,0,0,0,0,0,2,113,0,146,118,146
2454,1854,monograph,342,342,342,2,0,0,0,0,0,316,316,0,316,316,128,342,0,3,1,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,9,2,10,0,0,1,10,2,9,20,64,342,0,0,0,3,3,1,1,3,3,1,1,3,3,342,342,0,0,0,0,314,0,326,314,123,0,0,0,0,0
2455,1854,report,5,5,5,0,0,0,0,0,0,5,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,5,5,1,0,0,0,0,0
2456,1853,book,75,75,75,0,0,0,0,0,0,55,55,0,55,55,21,75,0,50,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,75,0,0,0,50,50,0,0,50,50,0,0,50,50,75,75,0,0,0,0,55,0,56,55,19,0,0,0,0,0
2457,1853,book-chapter,1534,1282,1282,12,0,0,0,0,0,94,94,2,94,94,13,1282,0,1213,0,1213,0,1250,12,0,0,0,0,0,0,0,0,0,0,0,16,19,16,19,2,2,16,19,16,19,1,1,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,1534,1534,0,0,0,0,103,0,103,103,20,0,0,1534,0,1534
2458,1853,dataset,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2459,1853,edited-book,10,2,0,0,0,0,0,0,0,2,2,0,2,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,2,2,0,0,2,2,10,10,0,0,0,0,6,0,6,6,0,0,0,0,0,0
2460,1853,journal-article,12202,12200,12200,247,1636,483,514,436,1636,7250,7253,25,7253,7250,876,12197,26,12195,12153,12195,12153,12200,147,0,311,311,84,84,87,87,436,436,311,311,111,124,114,124,25,25,110,124,111,124,121,274,1123,4966,3,3,0,0,0,0,0,0,0,4481,0,0,12202,12202,100,1399,0,1399,7140,0,7156,7140,849,11078,396,12202,12155,12202
2461,1853,journal-issue,114,114,114,1,0,0,0,0,0,0,0,0,0,0,1,114,0,114,114,114,114,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,23,0,0,114,114,0,0,0,0,0,0,0,0,1,109,0,114,114,114
2462,1853,monograph,347,347,347,4,2,1,1,1,2,317,318,0,318,317,143,347,0,1,1,1,1,1,4,0,2,2,1,1,1,1,1,1,2,2,5,13,6,13,0,0,1,13,5,13,15,60,347,0,0,0,1,1,1,1,1,1,1,1,1,1,347,347,0,0,0,0,312,0,333,312,138,0,0,0,0,0
2463,1852,book,70,70,70,0,1,0,0,0,1,56,56,0,56,56,19,70,0,45,0,45,0,45,0,0,1,1,0,0,0,0,0,0,1,1,1,5,1,5,0,0,1,5,1,5,3,9,70,0,0,0,45,45,0,0,45,45,0,0,45,45,70,70,0,0,0,0,55,0,55,55,16,0,0,0,0,0
2464,1852,book-chapter,1195,1135,1135,3,2,1,1,1,2,188,188,0,188,188,8,1135,0,1101,0,1101,0,1101,3,0,2,2,1,1,1,1,1,1,2,2,1,25,1,25,0,0,1,25,1,25,2,2,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,1195,0,0,0,0,206,0,206,206,10,0,0,1195,0,1195
2465,1852,dataset,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2466,1852,edited-book,7,3,1,0,0,0,0,0,0,2,2,0,2,2,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,3,0,0,3,3,7,7,0,0,0,0,6,0,6,6,0,0,0,0,0,0
2467,1852,journal-article,11864,11859,11859,243,1234,411,427,364,1234,6893,6894,28,6894,6893,752,11857,24,11797,11757,11797,11757,11859,130,0,289,289,100,100,103,103,364,364,289,289,126,141,127,141,28,28,125,141,126,141,118,232,939,4592,1,2,0,0,0,0,0,0,0,4727,0,0,11864,11864,113,970,0,970,6767,0,6781,6767,747,10924,364,11864,11762,11864
2468,1852,journal-issue,111,111,111,2,0,0,0,0,0,0,0,0,0,0,1,111,0,111,111,111,111,111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,23,0,0,111,111,0,0,0,0,0,0,0,0,2,106,0,111,111,111
2469,1852,monograph,325,325,325,4,0,0,0,0,0,296,297,0,297,296,123,325,0,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5,9,6,10,0,0,0,10,5,9,15,64,325,0,0,0,2,2,2,2,2,2,2,2,2,2,325,325,0,0,0,0,292,0,311,292,115,0,0,0,0,0
2470,1852,report,10,10,10,0,0,0,0,0,0,10,10,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0
2471,1851,book,60,60,60,2,0,0,0,0,0,48,48,0,48,48,12,60,0,34,0,34,0,34,2,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5,0,0,1,5,1,5,0,6,60,0,0,0,34,34,0,0,34,34,0,0,34,34,60,60,0,0,0,0,47,0,47,47,13,0,0,0,0,0
2472,1851,book-chapter,1172,1118,1118,22,3,0,0,0,3,174,174,0,174,174,10,1117,0,1012,0,1012,0,1012,22,0,3,3,0,0,0,0,0,0,3,3,83,106,83,106,0,0,83,106,83,106,1,4,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,1172,0,0,0,0,105,0,105,105,12,0,0,1172,0,1172
2473,1851,dataset,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2474,1851,edited-book,13,7,0,0,0,0,0,0,0,5,5,0,5,5,1,7,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,7,0,0,0,7,7,0,0,7,7,0,0,7,7,13,13,0,0,0,0,10,0,10,10,1,0,0,0,0,0
2475,1851,journal-article,11354,11351,11351,628,1063,368,388,314,1063,6226,6228,25,6228,6226,742,11350,21,11318,11180,11318,11180,11351,128,0,296,296,122,122,128,128,314,314,296,296,402,424,404,424,25,25,401,424,402,424,93,227,1053,4911,1,1,0,0,0,0,0,0,0,4674,0,0,11354,11354,500,780,0,780,5824,0,5839,5824,754,10301,359,11354,11183,11354
2476,1851,journal-issue,114,114,114,1,0,0,0,0,0,0,0,0,0,0,0,114,0,114,114,114,114,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,21,0,0,114,114,0,0,0,0,0,0,0,0,0,109,0,114,114,114
2477,1851,monograph,298,298,298,1,0,0,0,0,0,278,280,0,280,278,103,298,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,8,5,8,0,0,0,8,3,8,14,44,298,0,0,0,2,2,2,2,2,2,2,2,2,2,298,298,0,0,0,0,275,0,288,275,97,0,0,0,0,0
2478,1850,book,63,63,63,0,0,0,0,0,0,43,43,0,43,43,11,63,0,37,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,3,4,3,4,1,6,63,0,0,0,37,37,0,0,37,37,0,0,37,37,63,63,0,0,0,0,40,0,42,40,12,0,0,0,0,0
2479,1850,book-chapter,1245,1123,1123,32,1,0,0,0,1,174,174,0,174,174,12,1121,0,1016,0,1016,0,1082,32,0,1,1,0,0,0,0,0,0,1,1,10,25,10,25,0,0,10,25,10,25,3,6,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,1245,0,0,0,0,174,0,174,174,13,0,0,1245,0,1245
2480,1850,dataset,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2481,1850,edited-book,9,5,0,0,0,0,0,0,0,4,4,0,4,4,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,5,5,0,0,5,5,9,9,0,0,0,0,6,0,6,6,0,0,0,0,0,0
2482,1850,journal-article,10757,10753,10753,226,656,230,235,190,656,5562,5562,19,5562,5562,702,10753,27,10719,10685,10719,10685,10753,168,0,167,167,50,50,54,54,190,190,167,167,162,186,162,186,19,19,160,186,162,186,89,218,1041,4354,3,3,0,0,0,0,0,0,0,5418,0,0,10757,10757,58,558,0,558,5400,0,5402,5400,722,9716,389,10757,10689,10757
2483,1850,journal-issue,88,88,88,2,0,0,0,0,0,0,0,0,0,0,0,88,0,88,88,88,88,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,20,0,0,88,88,0,0,0,0,0,0,0,0,0,84,0,88,88,88
2484,1850,monograph,294,294,294,3,0,0,0,0,0,264,264,0,264,264,102,294,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,4,4,4,16,51,294,0,0,0,0,0,0,0,0,0,0,0,0,0,294,294,0,0,0,0,260,0,281,260,94,0,0,0,0,0
2485,1850,report,8,8,8,0,0,0,0,0,0,8,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8,0,8,8,0,0,0,0,0,0
2486,1849,book,42,42,42,1,0,0,0,0,0,31,31,0,31,31,10,42,0,23,0,23,0,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4,42,0,0,0,23,23,0,0,23,23,0,0,23,23,42,42,0,0,0,0,30,0,31,30,9,0,0,0,0,0
2487,1849,book-chapter,511,493,493,8,2,1,1,1,2,99,99,1,99,99,2,493,0,450,0,450,0,450,8,0,2,2,1,1,1,1,1,1,2,2,8,9,8,9,1,1,8,9,8,9,0,1,493,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,100,0,100,100,7,0,0,511,0,511
2488,1849,edited-book,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2489,1849,journal-article,9309,9305,9305,295,314,114,118,94,314,4014,4015,34,4015,4014,655,9302,32,9304,9290,9304,9290,9305,220,0,170,170,65,65,69,69,94,94,170,170,100,116,101,116,34,34,100,116,100,116,86,203,925,4866,0,0,0,0,0,0,0,0,0,5696,0,0,9309,9309,75,192,0,192,3914,0,3923,3914,679,8384,378,9309,9294,9309
2490,1849,journal-issue,113,113,113,1,0,0,0,0,0,0,0,0,0,0,0,113,0,113,113,113,113,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,22,0,0,113,113,0,0,0,0,0,0,0,0,1,109,0,113,113,113
2491,1849,monograph,261,261,261,1,0,0,0,0,0,243,244,0,244,243,113,261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,5,7,0,0,0,7,4,7,13,47,261,0,0,0,0,0,0,0,0,0,0,0,0,0,261,261,0,0,0,0,239,0,256,239,111,0,0,0,0,0
2492,1849,report,5,5,5,0,0,0,0,0,0,3,3,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,0,5,3,0,0,0,0,0,0
2493,1848,book,85,85,85,2,0,0,0,0,0,63,63,0,63,63,15,85,0,59,0,59,0,59,2,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5,0,0,1,5,1,5,4,5,85,0,0,0,59,59,0,0,59,59,0,0,59,59,85,85,0,0,0,0,62,0,64,62,15,0,0,0,0,0
2494,1848,book-chapter,1175,1119,1119,19,1,0,0,0,1,196,197,0,197,196,5,1119,0,1059,0,1059,0,1059,19,0,1,1,0,0,0,0,0,0,1,1,91,85,92,85,0,0,85,85,91,85,3,4,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,1175,0,0,0,0,105,0,114,105,8,0,0,1175,0,1175
2495,1848,edited-book,6,2,0,0,0,0,0,0,0,2,2,0,2,2,1,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,2,0,0,0,2,2,0,0,2,2,0,0,2,2,6,6,0,0,0,0,4,0,4,4,0,0,0,0,0,0
2496,1848,journal-article,10137,10135,10135,172,276,99,108,78,276,3765,3768,32,3768,3765,652,10133,34,10135,9535,10135,9535,10135,146,0,205,205,56,56,65,65,78,78,205,205,123,141,126,141,32,32,121,141,123,141,104,205,1247,5037,4,4,0,0,0,0,0,0,0,6352,0,0,10137,10137,26,105,0,105,3642,0,3654,3642,669,8890,471,10137,9537,10137
2497,1848,journal-issue,116,116,116,1,0,0,0,0,0,0,0,0,0,0,0,116,0,116,116,116,116,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,20,0,0,116,116,0,0,0,0,0,0,0,0,0,112,0,116,116,116
2498,1848,monograph,235,235,235,4,1,1,1,1,1,223,223,0,223,223,100,235,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,0,0,5,8,5,8,0,0,0,8,5,8,11,45,235,0,0,0,1,1,1,1,1,1,1,1,1,1,235,235,0,1,0,1,218,0,231,218,94,0,0,0,0,0
2499,1847,book,69,69,69,2,0,0,0,0,0,51,51,0,51,51,16,69,0,40,0,40,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,4,69,0,0,0,40,40,0,0,40,40,0,0,40,40,69,69,0,0,0,0,51,0,52,51,17,0,0,0,0,0
2500,1847,book-chapter,1062,863,863,28,0,0,0,0,0,107,108,1,108,107,7,863,1,797,0,797,0,835,28,0,0,0,0,0,0,0,0,0,0,0,44,46,45,46,1,1,44,46,44,46,1,1,863,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,1062,0,0,0,0,89,0,93,89,15,0,1,1062,0,1062
2501,1847,dataset,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2502,1847,edited-book,14,6,0,0,0,0,0,0,0,5,5,0,5,5,0,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,0,0,6,6,0,0,6,6,14,14,0,0,0,0,11,0,11,11,0,0,0,0,0,0
2503,1847,journal-article,10129,10127,10127,186,267,89,101,75,267,3246,3246,23,3246,3246,719,10126,32,10127,10127,10127,10127,10127,130,0,197,197,54,54,64,64,75,75,197,197,159,167,159,167,23,23,154,167,159,167,119,244,923,4984,2,2,0,0,0,0,0,0,0,7130,0,0,10129,10129,56,151,0,151,3087,0,3093,3087,722,9206,331,10129,10129,10129
2504,1847,journal-issue,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,87,0,87,87,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,22,0,0,87,87,0,0,0,0,0,0,0,0,0,82,0,87,87,87
2505,1847,monograph,285,285,285,2,2,2,2,2,2,261,263,0,263,261,113,285,0,1,1,1,1,1,2,0,0,0,0,0,0,0,2,2,0,0,3,5,5,5,0,0,0,5,3,5,10,47,285,0,0,0,1,1,1,1,1,1,1,1,1,1,285,285,0,2,0,2,258,0,276,258,108,0,0,0,0,0
2506,1847,report,9,9,9,0,0,0,0,0,0,9,9,0,9,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,0,9,9,1,0,0,0,0,0
2507,1846,book,80,80,80,1,0,0,0,0,0,66,66,0,66,66,14,80,0,41,0,41,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6,3,6,80,0,0,0,41,41,0,0,41,41,0,0,41,41,80,80,0,0,0,0,66,0,68,66,16,0,0,0,0,0
2508,1846,book-chapter,1328,1131,1131,65,18,1,1,1,18,260,264,0,264,260,11,1131,0,867,3,867,3,1012,65,0,18,18,1,1,1,1,1,1,18,18,71,55,75,55,0,0,49,55,71,55,5,6,1131,0,0,0,0,0,0,0,0,0,3,3,0,0,1328,1328,0,0,0,0,203,0,261,203,7,0,2,1328,0,1328
2509,1846,edited-book,9,3,0,0,0,0,0,0,0,3,3,0,3,3,2,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,1,2,3,0,0,0,3,3,0,0,3,3,0,0,3,3,9,9,0,0,0,0,6,0,6,6,1,0,0,0,0,0
2510,1846,journal-article,7672,7665,7665,305,348,146,151,126,348,3628,3628,30,3628,3628,689,7665,17,7665,7665,7665,7665,7665,193,0,277,277,110,110,114,114,126,126,277,277,205,213,205,213,30,30,205,213,205,213,81,217,1047,3313,1,1,0,0,0,0,0,0,0,4013,0,0,7672,7672,112,112,0,112,3423,0,3424,3423,703,6625,428,7672,7672,7672
2511,1846,journal-issue,117,117,117,3,0,0,0,0,0,0,0,0,0,0,0,117,0,117,117,117,117,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,17,0,0,117,117,0,0,0,0,0,0,0,0,0,113,0,117,117,117
2512,1846,monograph,281,281,281,3,1,1,1,1,1,255,261,0,261,255,113,281,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,5,15,11,15,0,0,4,15,5,15,9,44,281,0,0,0,0,0,0,0,0,0,0,0,0,0,281,281,0,1,0,1,250,0,271,250,120,0,0,0,0,0
2513,1846,report,5,5,5,0,0,0,0,0,0,5,5,0,5,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,5,5,2,0,0,0,0,0
2514,1845,book,68,68,68,0,0,0,0,0,0,46,46,0,46,46,12,68,0,35,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,3,4,3,4,4,4,68,0,0,0,35,35,0,0,35,35,0,0,35,35,68,68,0,0,0,0,43,0,43,43,8,0,0,0,0,0
2515,1845,book-chapter,1175,1034,1034,5,1,0,0,0,1,97,97,0,97,97,23,1034,0,994,0,994,0,994,5,0,1,1,0,0,0,0,0,0,1,1,4,23,4,23,0,0,4,23,4,23,4,8,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,1175,0,0,0,0,110,0,110,110,23,0,0,1175,0,1175
2516,1845,dataset,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2517,1845,edited-book,13,9,0,0,0,0,0,0,0,8,8,0,8,8,0,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,0,0,9,0,0,0,9,9,0,0,9,9,0,0,9,9,13,13,0,0,0,0,9,0,9,9,0,0,0,0,0,0
2518,1845,journal-article,5691,5686,5686,478,266,96,102,84,266,3189,3189,19,3189,3189,641,5684,24,5686,5686,5686,5686,5686,193,0,198,198,63,63,69,69,84,84,198,198,67,78,67,78,19,19,66,78,67,78,100,217,713,2732,0,0,0,0,0,0,0,0,0,2731,0,0,5691,5691,285,131,0,131,3122,0,3123,3122,615,4978,338,5691,5691,5691
2519,1845,journal-issue,88,88,88,1,0,0,0,0,0,0,0,0,0,0,0,88,0,88,88,88,88,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,20,0,0,88,88,0,0,0,0,0,0,0,0,0,83,0,88,88,88
2520,1845,monograph,296,296,296,3,1,0,0,0,1,275,276,0,276,275,119,296,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,1,5,9,6,9,0,0,1,9,5,9,23,64,296,0,0,0,0,0,0,0,0,0,0,0,0,0,296,296,0,0,0,0,270,0,287,270,104,0,0,0,0,0
2521,1845,report,12,12,12,0,0,0,0,0,0,10,10,0,10,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,10,0,12,10,2,0,0,0,0,0
2522,1844,book,71,71,71,0,1,1,1,0,1,54,54,0,54,54,16,71,0,36,0,36,0,36,0,0,1,1,1,1,1,1,0,0,1,1,2,2,2,2,0,0,2,2,2,2,2,5,71,0,0,0,36,36,0,0,36,36,0,0,36,36,71,71,0,0,0,0,52,0,53,52,14,0,0,0,0,0
2523,1844,book-chapter,1312,1231,1231,34,0,0,0,0,0,190,190,0,190,190,17,1231,0,1128,0,1128,0,1164,34,0,0,0,0,0,0,0,0,0,0,0,30,39,30,39,0,0,30,39,30,39,2,4,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,1312,0,0,0,0,160,0,160,160,16,0,0,1312,0,1312
2524,1844,edited-book,4,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,4,4,0,0,0,0,4,0,4,4,0,0,0,0,0,0
2525,1844,journal-article,5487,5485,5485,178,276,117,126,97,276,3229,3230,25,3230,3229,618,5485,10,5485,5401,5485,5401,5485,85,0,222,222,82,82,90,90,97,97,222,222,91,101,92,101,25,25,89,101,91,101,99,219,954,2270,1,1,0,0,0,0,0,0,0,2292,0,0,5487,5487,93,100,0,100,3138,0,3145,3138,591,4533,398,5487,5403,5487
