,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_ror,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_orcid,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_issnl,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_ror,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_orcid,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_issnl,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_ror,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_orcid,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_issnl,non_dois_has_venue_sourceid,non_dois_has_venue_string
1575,1954,journal-issue,1492,1492,0,21,0,0,0,0,0,56,0,56,56,56,32,1492,1492,0,1457,1457,1457,1457,1492,21,0,0,0,0,0,56,0,56,56,56,32,1492,1492,0,1457,1457,1457,1457,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,1954,monograph,354,350,4,14,3,3,3,3,3,229,0,242,242,229,110,354,354,2,18,18,18,18,19,11,3,3,3,3,3,225,0,238,238,225,106,350,350,2,18,18,18,18,19,3,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0
1577,1954,other,515,454,61,53,36,36,36,36,36,459,0,459,459,459,132,515,515,31,466,466,466,466,476,27,2,2,2,2,2,423,0,423,423,423,132,454,454,31,441,441,441,441,450,26,34,34,34,34,34,36,0,36,36,36,0,61,61,0,25,25,25,25,26
1578,1954,posted-content,685,41,644,31,9,2,2,6,9,684,0,684,684,684,57,666,666,3,503,250,250,503,684,12,0,0,0,0,0,41,0,41,41,41,2,40,40,0,30,12,12,30,40,19,9,2,2,6,9,643,0,643,643,643,55,626,626,3,473,238,238,473,644
1579,1954,proceedings,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,1954,proceedings-article,435,402,33,101,195,122,86,126,195,430,0,430,430,430,99,435,435,26,2,2,2,2,230,99,188,119,84,123,188,397,0,397,397,397,95,402,402,26,2,2,2,2,202,2,7,3,2,3,7,33,0,33,33,33,4,33,33,0,0,0,0,0,28
1581,1954,reference-entry,2,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,1,1,1,1,2,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,1954,report,2193,2131,62,356,19,16,16,16,19,1961,1,1978,1978,1961,402,2191,2191,38,198,13,13,198,199,350,19,16,16,16,19,1899,1,1916,1916,1899,402,2129,2129,38,198,13,13,198,198,6,0,0,0,0,0,62,0,62,62,62,0,62,62,0,0,0,0,0,1
1583,1954,report-series,3,3,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,0,0,0,3,0,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,1953,,49140,1759,47381,4273,1459,861,848,928,1459,49140,27,49140,49140,49140,4251,40429,40429,788,0,0,0,0,33150,300,374,174,167,174,374,1759,3,1759,1759,1759,144,1532,1532,41,0,0,0,0,1379,3973,1085,687,681,754,1085,47381,24,47381,47381,47381,4107,38897,38897,747,0,0,0,0,31771
1585,1953,book,9631,837,8794,277,35,24,23,25,35,9411,10,9419,9419,9411,3756,9228,9228,24,135,133,133,135,354,27,7,4,3,5,7,617,0,625,625,617,388,836,836,3,135,133,133,135,139,250,28,20,20,20,28,8794,10,8794,8794,8794,3368,8392,8392,21,0,0,0,0,215
1586,1953,book-chapter,10989,10967,22,2131,1798,1030,1003,1041,1798,6251,6,6267,6267,6251,978,10982,10982,1216,942,933,933,942,8817,2127,1798,1030,1003,1041,1798,6229,6,6245,6245,6229,970,10962,10962,1215,942,933,933,942,8807,4,0,0,0,0,0,22,0,22,22,22,8,20,20,1,0,0,0,0,10
1587,1953,dataset,364,363,1,6,0,0,0,0,0,291,0,292,292,291,35,363,363,1,5,5,5,5,352,5,0,0,0,0,0,291,0,292,292,291,35,362,362,1,5,5,5,5,352,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1588,1953,dissertation,2119,448,1671,272,37,33,33,33,37,2119,0,2119,2119,2119,232,2059,2059,37,1,0,0,1,70,69,34,33,33,33,34,448,0,448,448,448,96,440,440,14,1,0,0,1,17,203,3,0,0,0,3,1671,0,1671,1671,1671,136,1619,1619,23,0,0,0,0,53
1589,1953,journal-article,243917,160740,83177,33518,41238,27261,25283,27723,41238,206471,636,206511,206511,206471,83793,243391,243391,39152,232469,224656,224656,232469,243533,31866,40016,26527,24591,26969,40016,125548,533,125588,125588,125548,68470,160686,160686,38089,160558,160417,160417,160558,160604,1652,1222,734,692,754,1222,80923,103,80923,80923,80923,15323,82705,82705,1063,71911,64239,64239,71911,82929
1590,1953,journal-issue,1388,1388,0,25,0,0,0,0,0,1,0,1,1,1,26,1388,1388,0,1358,1358,1358,1358,1388,25,0,0,0,0,0,1,0,1,1,1,26,1388,1388,0,1358,1358,1358,1358,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,1953,monograph,341,341,0,10,0,0,0,0,0,224,1,230,230,224,96,341,341,2,8,8,8,8,9,10,0,0,0,0,0,224,1,230,230,224,96,341,341,2,8,8,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,1953,other,484,444,40,58,36,36,36,36,36,455,0,455,455,455,134,483,483,42,439,438,438,439,446,54,1,1,1,1,1,419,0,419,419,419,134,443,443,42,435,434,434,435,442,4,35,35,35,35,35,36,0,36,36,36,0,40,40,0,4,4,4,4,4
1593,1953,posted-content,534,39,495,36,3,1,1,1,3,533,0,533,533,533,50,521,521,3,424,245,245,424,534,7,1,1,1,1,1,39,0,39,39,39,10,39,39,1,32,9,9,32,39,29,2,0,0,0,2,494,0,494,494,494,40,482,482,2,392,236,236,392,495
1594,1953,proceedings,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,1953,proceedings-article,398,377,21,71,183,110,71,119,183,393,0,393,393,393,92,398,398,15,3,3,3,3,207,70,178,109,70,118,178,372,0,372,372,372,92,377,377,15,3,3,3,3,190,1,5,1,1,1,5,21,0,21,21,21,0,21,21,0,0,0,0,0,17
1596,1953,reference-book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,1953,reference-entry,5,5,0,0,1,1,1,1,1,5,0,5,5,5,2,5,5,1,3,1,1,3,5,0,1,1,1,1,1,5,0,5,5,5,2,5,5,1,3,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,1953,report,2132,2090,42,514,20,20,19,20,20,1907,0,1916,1916,1907,417,2129,2129,41,166,9,9,166,168,510,20,20,19,20,20,1865,0,1874,1874,1865,415,2087,2087,41,166,9,9,166,168,4,0,0,0,0,0,42,0,42,42,42,2,42,42,0,0,0,0,0,0
1599,1953,report-series,2,2,0,0,0,0,0,0,0,2,0,2,2,2,1,2,2,0,2,2,2,2,2,0,0,0,0,0,0,2,0,2,2,2,1,2,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,1953,standard,2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,1952,,48023,1504,46519,3939,1310,780,767,832,1310,48000,29,48000,48000,48000,4394,39068,39068,642,60,56,56,60,33507,258,327,144,139,144,327,1503,0,1503,1503,1503,141,1305,1305,30,1,1,1,1,1088,3681,983,636,628,688,983,46497,29,46497,46497,46497,4253,37763,37763,612,59,55,55,59,32419
1602,1952,book,9241,797,8444,284,33,26,24,27,33,9085,9,9091,9091,9085,3609,8850,8850,11,133,133,133,133,335,48,7,5,4,5,7,641,0,647,647,641,407,794,794,3,133,133,133,133,139,236,26,21,20,22,26,8444,9,8444,8444,8444,3202,8056,8056,8,0,0,0,0,196
1603,1952,book-chapter,10405,10389,16,1841,1526,826,805,829,1526,6045,6,6060,6060,6045,806,10401,10401,912,908,905,905,908,8292,1837,1526,826,805,829,1526,6029,6,6044,6044,6029,803,10385,10385,912,908,905,905,908,8284,4,0,0,0,0,0,16,0,16,16,16,3,16,16,0,0,0,0,0,8
1604,1952,component,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,1952,dataset,325,325,0,6,0,0,0,0,0,209,0,214,214,209,27,325,325,0,1,1,1,1,312,6,0,0,0,0,0,209,0,214,214,209,27,325,325,0,1,1,1,1,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,1952,dissertation,2059,401,1658,285,24,22,22,22,24,2059,0,2059,2059,2059,173,2004,2004,34,1,0,0,1,52,92,22,22,22,22,22,401,0,401,401,401,69,391,391,12,1,0,0,1,22,193,2,0,0,0,2,1658,0,1658,1658,1658,104,1613,1613,22,0,0,0,0,30
1607,1952,journal-article,234961,151334,83627,31278,37730,24803,23102,25193,37730,197899,540,197940,197940,197899,77990,234367,234367,34096,223020,215163,215163,223020,234679,29823,36596,24139,22469,24504,36596,118441,446,118482,118482,118441,63578,151273,151273,33099,151186,151055,151055,151186,151254,1455,1134,664,633,689,1134,79458,94,79458,79458,79458,14412,83094,83094,997,71834,64108,64108,71834,83425
1608,1952,journal-issue,1289,1289,0,23,0,0,0,0,0,0,0,0,0,0,16,1288,1288,0,1259,1259,1259,1259,1289,23,0,0,0,0,0,0,0,0,0,0,16,1288,1288,0,1259,1259,1259,1259,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,1952,monograph,396,396,0,15,1,0,0,0,1,246,0,252,252,246,103,396,396,0,9,9,9,9,9,15,1,0,0,0,1,246,0,252,252,246,103,396,396,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,1952,other,326,288,38,33,32,32,32,32,32,301,0,301,301,301,91,326,326,21,274,274,274,274,285,26,1,1,1,1,1,268,0,268,268,268,91,288,288,21,269,269,269,269,280,7,31,31,31,31,31,33,0,33,33,33,0,38,38,0,5,5,5,5,5
1611,1952,posted-content,671,65,606,18,2,0,0,0,2,670,0,670,670,670,64,660,660,1,484,235,235,484,671,10,0,0,0,0,0,65,0,65,65,65,12,64,64,0,51,10,10,51,65,8,2,0,0,0,2,605,0,605,605,605,52,596,596,1,433,225,225,433,606
1612,1952,proceedings,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,1952,proceedings-article,437,404,33,96,142,84,57,86,142,434,0,434,434,434,98,435,435,22,2,2,2,2,242,93,138,82,56,84,138,401,0,401,401,401,97,404,404,22,2,2,2,2,211,3,4,2,1,2,4,33,0,33,33,33,1,31,31,0,0,0,0,0,31
1614,1952,reference-entry,9,9,0,1,1,1,1,1,1,9,0,9,9,9,1,9,9,3,9,7,7,9,9,1,1,1,1,1,1,9,0,9,9,9,1,9,9,3,9,7,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,1952,report,1854,1822,32,515,15,10,10,10,15,1657,0,1665,1665,1657,341,1851,1851,38,127,11,11,127,127,510,15,10,10,10,15,1625,0,1633,1633,1625,339,1819,1819,38,127,11,11,127,127,5,0,0,0,0,0,32,0,32,32,32,2,32,32,0,0,0,0,0,0
1616,1952,report-series,6,6,0,5,0,0,0,0,0,6,0,6,6,6,3,6,6,1,6,6,6,6,6,5,0,0,0,0,0,6,0,6,6,6,3,6,6,1,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,1951,,45382,1421,43961,4036,1125,578,565,620,1125,45374,25,45374,45374,45374,3905,37283,37283,602,43,38,38,43,31586,227,292,127,125,127,292,1421,1,1421,1421,1421,127,1247,1247,29,0,0,0,0,976,3809,833,451,440,493,833,43953,24,43953,43953,43953,3778,36036,36036,573,43,38,38,43,30610
1618,1951,book,8688,700,7988,263,35,28,27,28,35,8563,17,8566,8566,8563,3312,8310,8310,14,132,131,131,132,311,30,3,1,1,1,3,575,1,578,578,575,384,700,700,2,132,131,131,132,136,233,32,27,26,27,32,7988,16,7988,7988,7988,2928,7610,7610,12,0,0,0,0,175
1619,1951,book-chapter,9915,9895,20,1590,1307,722,681,727,1307,6078,1,6092,6092,6078,882,9909,9909,943,717,713,713,717,7940,1586,1307,722,681,727,1307,6058,1,6072,6072,6058,875,9891,9891,943,717,713,713,717,7930,4,0,0,0,0,0,20,0,20,20,20,7,18,18,0,0,0,0,0,10
1620,1951,component,2,2,0,2,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,1951,dataset,243,243,0,7,1,1,1,1,1,195,1,195,195,195,22,243,243,0,1,1,1,1,229,7,1,1,1,1,1,195,1,195,195,195,22,243,243,0,1,1,1,1,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,1951,dissertation,2238,368,1870,353,28,27,27,27,28,2238,3,2238,2238,2238,191,2170,2170,39,0,0,0,0,53,71,24,24,24,24,24,368,0,368,368,368,80,364,364,7,0,0,0,0,19,282,4,3,3,3,4,1870,3,1870,1870,1870,111,1806,1806,32,0,0,0,0,34
1623,1951,journal-article,229550,149146,80404,29967,36377,23596,22053,24028,36377,192498,507,192536,192536,192498,74187,228830,228830,31802,217136,209697,209697,217136,229126,28647,35270,22957,21434,23340,35270,116444,425,116482,116482,116444,60751,149092,149092,31051,148856,148693,148693,148856,149010,1320,1107,639,619,688,1107,76054,82,76054,76054,76054,13436,79738,79738,751,68280,61004,61004,68280,80116
1624,1951,journal-issue,1268,1268,0,20,0,0,0,0,0,0,0,0,0,0,24,1267,1267,0,1239,1239,1239,1239,1268,20,0,0,0,0,0,0,0,0,0,0,24,1267,1267,0,1239,1239,1239,1239,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,1951,monograph,419,419,0,17,0,0,0,0,0,256,0,264,264,256,128,419,419,1,23,21,21,23,23,17,0,0,0,0,0,256,0,264,264,256,128,419,419,1,23,21,21,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,1951,other,310,281,29,24,25,25,24,25,25,269,0,269,269,269,98,310,310,22,270,270,270,270,286,18,2,2,2,2,2,246,0,246,246,246,98,281,281,22,264,264,264,264,280,6,23,23,22,23,23,23,0,23,23,23,0,29,29,0,6,6,6,6,6
1627,1951,posted-content,612,38,574,22,1,0,0,0,1,611,2,611,611,611,62,608,608,0,446,249,249,446,612,7,0,0,0,0,0,38,0,38,38,38,6,38,38,0,36,16,16,36,38,15,1,0,0,0,1,573,2,573,573,573,56,570,570,0,410,233,233,410,574
1628,1951,proceedings,4,3,1,0,0,0,0,0,0,1,0,1,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
1629,1951,proceedings-article,340,301,39,81,113,73,48,75,113,335,0,335,335,335,62,339,339,15,0,0,0,0,194,79,111,71,46,73,111,296,0,296,296,296,59,301,301,15,0,0,0,0,155,2,2,2,2,2,2,39,0,39,39,39,3,38,38,0,0,0,0,0,39
1630,1951,reference-entry,4,4,0,0,0,0,0,0,0,4,0,4,4,4,1,4,4,0,4,3,3,4,4,0,0,0,0,0,0,4,0,4,4,4,1,4,4,0,4,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,1951,report,1235,1209,26,235,5,4,4,4,5,1025,1,1034,1034,1025,222,1234,1234,16,155,4,4,155,155,229,5,4,4,4,5,999,1,1008,1008,999,220,1208,1208,16,155,4,4,155,155,6,0,0,0,0,0,26,0,26,26,26,2,26,26,0,0,0,0,0,0
1632,1950,,56647,1448,55199,4503,807,448,443,496,807,56646,28,56646,56646,56646,4780,48166,48166,490,0,0,0,0,40950,180,236,95,92,95,236,1447,0,1447,1447,1447,85,1253,1253,14,0,0,0,0,860,4323,571,353,351,401,571,55199,28,55199,55199,55199,4695,46913,46913,476,0,0,0,0,40090
1633,1950,book,9388,845,8543,293,36,23,22,23,36,9251,13,9254,9254,9251,3647,8976,8976,22,116,116,116,116,366,38,12,8,8,8,12,708,0,711,711,708,457,845,845,3,116,116,116,116,122,255,24,15,14,15,24,8543,13,8543,8543,8543,3190,8131,8131,19,0,0,0,0,244
1634,1950,book-chapter,11537,11532,5,1844,1484,855,825,861,1484,6528,3,6566,6566,6528,749,11530,11530,1007,570,567,567,570,9213,1842,1483,854,824,860,1483,6523,3,6561,6561,6523,748,11526,11526,1007,570,567,567,570,9212,2,1,1,1,1,1,5,0,5,5,5,1,4,4,0,0,0,0,0,1
1635,1950,dataset,215,214,1,6,0,0,0,0,0,134,0,135,135,134,22,214,214,1,2,1,1,2,206,6,0,0,0,0,0,133,0,134,134,133,22,213,213,1,2,1,1,2,206,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
1636,1950,dissertation,2134,379,1755,440,30,28,28,28,30,2134,0,2134,2134,2134,194,2068,2068,28,2,1,1,2,48,66,28,27,27,27,28,379,0,379,379,379,93,369,369,10,2,1,1,2,23,374,2,1,1,1,2,1755,0,1755,1755,1755,101,1699,1699,18,0,0,0,0,25
1637,1950,journal-article,207381,137891,69490,27137,33077,21476,19966,21830,33077,174043,413,174076,174076,174043,69013,206412,206412,28522,196481,188594,188597,196481,206881,25810,32154,20858,19374,21175,32154,107374,339,107407,107407,107374,56170,137831,137831,27863,137555,137452,137452,137555,137754,1327,923,618,592,655,923,66669,74,66669,66669,66669,12843,68581,68581,659,58926,51142,51145,58926,69127
1638,1950,journal-issue,1224,1224,0,30,0,0,0,0,0,0,0,0,0,0,24,1224,1224,0,1194,1194,1194,1194,1224,30,0,0,0,0,0,0,0,0,0,0,24,1224,1224,0,1194,1194,1194,1194,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,1950,monograph,354,354,0,10,2,1,1,1,2,218,0,226,226,218,101,354,354,3,23,22,22,23,23,10,2,1,1,1,2,218,0,226,226,218,101,354,354,3,23,22,22,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,1950,other,1124,219,905,17,190,190,2,190,190,1108,1,1108,1108,1108,60,1123,1123,15,210,210,210,210,225,10,0,0,0,0,0,209,1,209,209,209,60,219,219,15,204,204,204,204,219,7,190,190,2,190,190,899,0,899,899,899,0,904,904,0,6,6,6,6,6
1641,1950,posted-content,587,45,542,20,3,1,1,1,3,587,3,587,587,587,59,579,579,1,435,245,245,435,587,6,0,0,0,0,0,45,1,45,45,45,10,45,45,0,34,31,31,34,45,14,3,1,1,1,3,542,2,542,542,542,49,534,534,1,401,214,214,401,542
1642,1950,proceedings,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,1950,proceedings-article,290,241,49,38,89,65,48,67,89,285,0,285,285,285,43,288,288,1,1,1,1,1,166,37,86,62,45,64,86,236,0,236,236,236,37,241,241,1,1,1,1,1,119,1,3,3,3,3,3,49,0,49,49,49,6,47,47,0,0,0,0,0,47
1644,1950,reference-entry,3,3,0,0,0,0,0,0,0,3,0,3,3,3,1,3,3,0,2,1,1,2,3,0,0,0,0,0,0,3,0,3,3,3,1,3,3,0,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,1950,report,1010,994,16,223,7,6,6,6,7,851,0,854,854,851,141,1009,1009,9,141,4,4,141,141,218,7,6,6,6,7,835,0,838,838,835,140,993,993,9,141,4,4,141,141,5,0,0,0,0,0,16,0,16,16,16,1,16,16,0,0,0,0,0,0
1646,1950,report-series,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,1949,,35830,1181,34649,3151,612,375,367,432,612,35828,18,35828,35828,35828,3244,31129,31129,268,0,0,0,0,23454,172,143,57,55,57,143,1180,0,1180,1180,1180,64,1042,1042,11,0,0,0,0,730,2979,469,318,312,375,469,34648,18,34648,34648,34648,3180,30087,30087,257,0,0,0,0,22724
1648,1949,book,7977,646,7331,217,26,15,15,15,26,7872,9,7877,7877,7872,3122,7635,7635,12,100,97,97,100,280,39,6,3,3,3,6,541,0,546,546,541,334,646,646,3,100,97,97,100,102,178,20,12,12,12,20,7331,9,7331,7331,7331,2788,6989,6989,9,0,0,0,0,178
1649,1949,book-chapter,8406,8394,12,1372,1367,851,839,853,1367,5349,5,5379,5379,5349,612,8399,8399,686,784,529,529,784,6602,1367,1367,851,839,853,1367,5337,5,5367,5367,5337,611,8390,8390,686,784,529,529,784,6600,5,0,0,0,0,0,12,0,12,12,12,1,9,9,0,0,0,0,0,2
1650,1949,dataset,194,194,0,5,0,0,0,0,0,143,0,146,146,143,23,194,194,0,11,11,11,11,189,5,0,0,0,0,0,143,0,146,146,143,23,194,194,0,11,11,11,11,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,1949,dissertation,1754,373,1381,444,21,21,21,21,21,1754,0,1754,1754,1754,127,1703,1703,24,0,0,0,0,42,98,21,21,21,21,21,373,0,373,373,373,64,365,365,6,0,0,0,0,20,346,0,0,0,0,0,1381,0,1381,1381,1381,63,1338,1338,18,0,0,0,0,22
1652,1949,journal,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,1949,journal-article,166605,125097,41508,24736,28879,18756,17467,19085,28879,137543,361,137581,137581,137543,57788,165545,165545,24335,162193,157377,157377,162193,166287,23590,27963,18205,16951,18519,27963,96653,315,96691,96691,96653,49747,125039,125039,23972,124934,124854,124854,124934,125054,1146,916,551,516,566,916,40890,46,40890,40890,40890,8041,40506,40506,363,37259,32523,32523,37259,41233
1654,1949,journal-issue,1166,1166,0,21,0,0,0,0,0,0,0,0,0,0,18,1166,1166,0,1138,1138,1138,1138,1166,21,0,0,0,0,0,0,0,0,0,0,18,1166,1166,0,1138,1138,1138,1138,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,1949,monograph,319,315,4,18,6,5,5,5,6,209,0,212,212,209,100,319,319,3,10,10,10,10,10,14,2,1,1,1,2,205,0,208,208,205,96,315,315,3,10,10,10,10,10,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,0,0,0,0,0
1656,1949,other,234,226,8,14,2,1,1,1,2,206,0,206,206,206,50,234,234,3,219,219,219,219,234,6,2,1,1,1,2,206,0,206,206,206,50,226,226,3,212,212,212,212,226,8,0,0,0,0,0,0,0,0,0,0,0,8,8,0,7,7,7,7,8
1657,1949,posted-content,448,54,394,16,3,1,1,1,3,446,1,446,446,446,62,440,440,0,327,187,187,327,448,5,0,0,0,0,0,54,0,54,54,54,13,53,53,0,45,22,22,45,54,11,3,1,1,1,3,392,1,392,392,392,49,387,387,0,282,165,165,282,394
1658,1949,proceedings,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,1949,proceedings-article,338,278,60,40,84,43,33,49,84,334,1,334,334,334,51,336,336,0,3,3,3,3,210,37,82,42,32,48,82,274,0,274,274,274,45,278,278,0,3,3,3,3,151,3,2,1,1,1,2,60,1,60,60,60,6,58,58,0,0,0,0,0,59
1660,1949,reference-entry,2,2,0,0,0,0,0,0,0,2,0,2,2,2,1,2,2,0,1,1,1,1,2,0,0,0,0,0,0,2,0,2,2,2,1,2,2,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,1949,report,757,745,12,180,12,10,10,10,12,626,0,631,631,626,103,757,757,3,60,5,5,60,60,178,12,10,10,10,12,614,0,619,619,614,102,745,745,3,60,5,5,60,60,2,0,0,0,0,0,12,0,12,12,12,1,12,12,0,0,0,0,0,0
1662,1949,report-series,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,1948,,34983,1081,33902,2944,574,366,360,467,574,34982,21,34982,34982,34982,3535,31496,31496,214,3,3,3,3,23720,118,121,82,80,82,121,1081,0,1081,1081,1081,50,930,930,6,0,0,0,0,647,2826,453,284,280,385,453,33901,21,33901,33901,33901,3485,30566,30566,208,3,3,3,3,23073
1664,1948,book,7430,549,6881,225,15,12,12,12,15,7339,11,7342,7342,7339,2880,7133,7133,14,82,82,82,82,265,27,7,5,5,5,7,458,0,461,461,458,277,548,548,2,82,82,82,82,84,198,8,7,7,7,8,6881,11,6881,6881,6881,2603,6585,6585,12,0,0,0,0,181
