,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_sourceid,openalex_has_affiliations_ror,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
1417,1957,report-series,3,3,3,2,0,0,0,0,0,3,3,0,3,3,3,3,0,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,3,3,2,0,0,3,3,3
1418,1956,book,1014,1013,1013,32,9,4,4,4,9,763,767,1,767,763,486,1013,4,820,126,820,126,820,31,0,9,9,4,4,4,4,4,4,9,9,96,121,100,121,1,1,95,121,96,121,23,162,1013,0,4,4,718,718,29,29,718,718,29,92,718,718,1014,1014,1,0,0,0,669,0,702,669,488,0,0,108,99,108
1419,1956,book-chapter,12763,12690,12690,2910,1981,1133,1144,1076,1981,7189,7209,13,7209,7189,1225,12686,1992,10496,947,10496,947,10983,2910,0,1977,1977,1130,1130,1141,1141,1076,1076,1977,1977,635,920,655,920,13,13,618,920,635,920,166,559,12686,0,57,66,0,0,0,0,0,0,30,414,0,0,12763,12763,0,33,0,33,6555,0,6705,6555,1164,0,2347,12763,935,12763
1420,1956,component,26,2,2,1,0,0,0,0,0,2,2,0,2,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,26,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0
1421,1956,dataset,387,387,387,7,0,0,0,0,0,309,309,0,309,309,75,387,0,18,6,18,6,377,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,9,19,387,0,0,0,0,0,0,0,0,0,6,6,0,0,387,387,0,0,0,0,309,0,311,309,86,0,0,387,0,387
1422,1956,edited-book,30,27,17,3,0,0,0,0,0,20,20,0,20,20,8,27,0,27,0,27,0,27,3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,1,2,1,2,1,4,27,0,0,0,27,27,0,0,27,27,0,0,27,27,30,30,0,0,0,0,20,0,20,20,7,0,0,0,0,0
1423,1956,journal-article,183960,183509,183506,41633,50103,33901,34264,31461,50103,144137,144166,626,144166,144137,80652,183459,45680,183402,183319,183402,183319,183481,33204,0,37417,37466,24802,24834,25045,25077,31461,31461,37417,37466,2417,4215,2446,4215,626,626,2394,4215,2417,4215,7574,42668,26740,115137,9810,10078,0,0,0,0,0,0,15,76449,0,0,183960,183960,8922,17207,0,17207,142021,0,142403,142021,76128,157022,41953,183960,183867,183960
1424,1956,journal-issue,1577,1564,1564,23,0,0,0,0,0,0,0,0,0,0,44,1563,0,1531,1531,1531,1531,1564,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,241,121,0,0,0,0,0,0,0,0,0,473,0,0,1577,1577,0,0,0,0,0,0,0,0,49,1335,0,1577,1543,1577
1425,1956,monograph,450,450,450,16,3,2,2,2,3,285,303,0,303,285,121,450,3,14,13,14,13,14,16,0,3,3,2,2,2,2,2,2,3,3,16,14,34,14,0,0,9,14,16,14,31,75,450,0,3,3,8,8,7,7,8,8,7,8,8,8,450,450,0,0,0,0,270,0,350,270,105,0,0,6,6,6
1426,1956,other,260,260,260,15,2,1,1,1,2,227,227,3,227,227,91,260,13,246,244,246,244,260,15,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,0,0,3,3,3,3,25,56,260,0,13,13,0,0,0,0,0,0,0,198,0,0,260,260,0,1,0,1,224,3,233,224,73,0,2,260,244,260
1427,1956,proceedings,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,1956,proceedings-article,632,621,621,183,251,154,165,104,251,608,608,1,608,608,149,621,41,416,2,416,2,557,134,0,204,204,133,133,140,140,104,104,204,204,0,0,0,0,1,1,0,0,0,0,37,70,621,0,39,39,0,0,0,0,0,0,0,1,0,0,632,632,49,47,0,47,619,0,619,619,170,0,102,632,322,632
1429,1956,report,2585,2572,2572,501,21,20,20,20,21,2167,2187,0,2187,2167,478,2571,72,366,54,366,54,366,500,0,12,12,12,12,12,12,20,20,12,12,352,360,372,360,0,0,347,360,352,360,170,285,2571,0,72,72,366,366,54,54,366,366,54,54,366,366,2585,2585,3,14,0,14,1827,0,2160,1827,356,0,0,0,0,0
1430,1956,report-series,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1
1431,1955,book,900,897,897,36,10,10,10,9,10,715,717,2,717,715,479,896,13,711,153,711,153,711,35,0,10,10,10,10,10,10,9,9,10,10,66,91,68,91,2,2,65,91,66,91,34,195,896,0,13,13,600,600,48,48,600,600,48,102,600,600,900,900,1,0,0,0,652,0,685,652,461,0,0,111,107,111
1432,1955,book-chapter,12537,12340,12340,2555,1657,1012,1023,983,1657,6806,6819,11,6819,6806,1381,12339,1857,10097,1278,10097,1278,10543,2555,0,1656,1656,1012,1012,1023,1023,983,983,1656,1656,926,1097,939,1097,11,11,912,1097,926,1097,125,551,12339,0,44,48,0,0,0,0,0,0,93,718,0,0,12537,12537,0,31,0,31,5886,0,6043,5886,1375,0,2171,12537,1221,12537
1433,1955,component,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0
1434,1955,dataset,349,349,349,0,2,2,2,2,2,301,301,0,301,301,47,349,0,13,3,13,3,334,0,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,0,0,2,0,2,3,12,349,0,0,0,0,0,0,0,0,0,3,3,0,0,349,349,0,0,0,0,301,0,305,301,54,0,0,349,0,349
1435,1955,edited-book,31,26,17,2,0,0,0,0,0,24,24,0,24,24,7,26,0,26,0,26,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,26,0,0,0,26,26,0,0,26,26,0,0,26,26,31,31,0,0,0,0,24,0,24,24,8,0,0,0,0,0
1436,1955,journal-article,176012,175625,175623,37445,45958,31080,31461,29017,45958,137536,137559,630,137559,137536,77031,175574,42638,175506,175414,175506,175414,175571,30080,0,34831,34861,23136,23157,23396,23417,29017,29017,34831,34861,2613,4227,2636,4227,630,630,2588,4227,2613,4227,7634,41060,24682,109971,9409,9632,0,0,0,0,0,0,7,75520,0,0,176012,176012,7834,15259,0,15259,135144,0,135514,135144,72228,151141,38885,176012,175928,176012
1437,1955,journal-issue,1556,1543,1543,25,0,0,0,0,0,0,0,0,0,0,28,1543,0,1508,1508,1508,1508,1543,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,109,0,0,0,0,0,0,0,0,0,480,0,0,1556,1556,0,0,0,0,0,0,0,0,32,1314,0,1556,1520,1556
1438,1955,monograph,465,464,464,12,0,0,0,0,0,282,293,0,293,282,135,464,2,18,17,18,17,18,11,0,0,0,0,0,0,0,0,0,0,0,15,12,26,12,0,0,8,12,15,12,22,74,464,0,2,2,14,14,13,13,14,14,13,14,14,14,465,465,1,0,0,0,268,0,363,268,119,0,0,4,4,4
1439,1955,other,277,276,276,26,3,2,2,2,3,258,258,0,258,258,85,276,23,272,272,272,272,276,26,0,1,1,1,1,1,1,2,2,1,1,1,2,1,2,0,0,1,2,1,2,31,62,276,0,23,23,0,0,0,0,0,0,0,254,0,0,277,277,0,2,0,2,257,0,259,257,60,0,0,277,273,277
1440,1955,proceedings,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,1955,proceedings-article,540,515,515,152,254,164,172,103,254,503,503,0,503,503,123,515,17,410,3,410,3,503,120,0,222,222,149,149,155,155,103,103,222,222,0,0,0,0,0,0,0,0,0,0,23,51,515,0,16,16,0,0,0,0,0,0,0,3,0,0,540,540,32,32,0,32,528,0,528,528,140,0,95,540,326,540
1442,1955,report,2073,2068,2068,384,24,19,19,18,24,1771,1784,1,1784,1771,410,2068,55,392,45,392,45,392,383,0,23,23,18,18,18,18,18,18,23,23,390,392,403,392,1,1,383,392,390,392,176,271,2068,0,55,55,392,392,45,45,392,392,45,45,392,392,2073,2073,4,3,0,3,1385,0,1611,1385,290,0,0,0,0,0
1443,1955,standard,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,1954,book,825,822,822,32,10,9,9,9,10,621,623,1,623,621,427,822,19,671,149,671,149,671,30,0,10,10,9,9,9,9,9,9,10,10,60,71,62,71,1,1,58,71,60,71,38,176,822,0,19,19,571,571,51,51,571,571,51,97,571,571,825,825,2,0,0,0,562,0,606,562,406,0,0,102,101,102
1445,1954,book-chapter,10274,10245,10245,1945,1381,859,863,836,1381,5285,5298,4,5298,5285,813,10244,949,8460,924,8460,924,8696,1945,0,1374,1374,857,857,861,861,836,836,1374,1374,1314,1295,1327,1295,4,4,1145,1295,1314,1295,103,322,10244,0,9,11,0,0,0,0,0,0,25,306,0,0,10274,10274,0,79,0,79,3973,0,4297,3973,796,0,1274,10274,915,10274
1446,1954,component,37,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,37,37,0,0,0,0,0,0,37,0,3,0,0,0,0,0
1447,1954,dataset,387,387,387,2,1,0,0,0,1,318,318,0,318,318,76,387,0,5,0,5,0,374,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,20,387,0,0,0,0,0,0,0,0,0,0,0,0,0,387,387,0,1,0,1,318,0,325,318,82,0,0,387,0,387
1448,1954,edited-book,26,25,8,5,0,0,0,0,0,19,19,0,19,19,9,25,0,25,0,25,0,25,5,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,1,3,1,3,0,4,25,0,0,0,25,25,0,0,25,25,0,0,25,25,26,26,0,0,0,0,18,0,18,18,9,0,0,0,0,0
1449,1954,journal-article,169974,169560,169559,34413,43872,29345,29720,27164,43872,132550,132581,531,132581,132550,73196,169500,39710,169477,169382,169477,169382,169519,27934,4,33163,33192,22002,22022,22252,22272,27164,27164,33163,33192,2357,3945,2388,3945,531,531,2342,3945,2357,3945,7318,38508,24078,106125,8727,8967,0,0,0,0,0,0,22,73538,0,0,169974,169974,6940,14923,0,14923,130501,0,130849,130501,68513,145723,36275,169974,169851,169974
1450,1954,journal-issue,1464,1450,1450,20,0,0,0,0,0,0,0,0,0,0,19,1450,0,1415,1415,1415,1415,1450,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,110,0,0,0,0,0,0,0,0,0,480,0,0,1464,1464,0,0,0,0,0,0,0,0,26,1232,0,1464,1428,1464
1451,1954,monograph,340,337,337,10,3,3,3,3,3,210,223,0,223,210,92,337,2,12,12,12,12,13,8,0,3,3,3,3,3,3,3,3,3,3,15,10,28,10,0,0,5,10,15,10,18,46,337,0,2,2,8,8,8,8,8,8,8,8,8,8,340,340,2,0,0,0,198,0,270,198,84,0,0,6,4,6
1452,1954,other,451,451,451,27,2,2,2,2,2,421,421,0,421,421,132,451,32,440,440,440,440,450,27,0,2,2,2,2,2,2,2,2,2,2,10,3,10,3,0,0,3,3,10,3,77,102,451,0,32,32,0,0,0,0,0,0,1,421,0,0,451,451,0,0,0,0,411,0,432,411,57,0,0,451,439,451
1453,1954,posted-content,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
1454,1954,proceedings,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,1954,proceedings-article,406,374,374,82,168,109,112,74,168,369,369,0,369,369,85,374,9,335,2,335,2,356,72,0,158,158,104,104,105,105,74,74,158,158,0,0,0,0,0,0,0,0,0,0,12,32,374,0,9,9,0,0,0,0,0,0,0,2,0,0,406,406,10,10,0,10,401,0,401,401,103,0,55,406,287,406
1456,1954,report,2149,2131,2131,345,19,16,16,16,19,1896,1913,1,1913,1896,412,2130,40,271,40,271,40,271,344,0,13,13,10,10,10,10,16,16,13,13,247,246,264,246,1,1,238,246,247,246,142,231,2130,0,40,40,271,271,40,40,271,271,40,40,271,271,2149,2149,2,11,0,11,1665,0,1850,1665,301,0,0,0,0,0
1457,1954,report-component,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1
1458,1954,report-series,3,3,3,0,0,0,0,0,0,3,3,0,3,3,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,3,3,2,0,0,3,3,3
1459,1953,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,1953,book,803,801,801,22,6,4,4,3,6,579,587,1,587,579,390,801,3,644,127,644,127,644,20,0,5,5,3,3,3,3,3,3,5,5,81,93,89,93,1,1,80,93,81,93,34,163,801,0,3,3,549,549,35,35,549,549,35,80,549,549,803,803,2,1,0,1,502,0,550,502,375,0,0,95,93,95
1461,1953,book-chapter,10401,10228,10228,2064,1662,942,950,926,1662,5361,5377,4,5377,5361,854,10227,1178,8114,872,8114,872,8496,2064,0,1652,1652,936,936,944,944,926,926,1652,1652,1365,1341,1381,1341,4,4,1309,1341,1365,1341,125,376,10227,0,22,22,0,0,0,0,0,0,73,380,0,0,10401,10401,0,21,0,21,3997,0,4197,3997,825,0,1515,10401,808,10401
1462,1953,component,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,38,0,2,0,0,0,0,0
1463,1953,dataset,372,372,372,4,0,0,0,0,0,300,301,0,301,300,65,371,1,19,6,19,6,366,4,0,0,0,0,0,0,0,0,0,0,0,7,10,8,10,0,0,7,10,7,10,9,12,371,0,1,1,0,0,0,0,0,0,6,6,0,0,372,372,0,0,0,0,293,0,308,293,63,0,0,372,0,372
1464,1953,edited-book,37,30,14,4,0,0,0,0,0,23,23,0,23,23,14,30,0,30,0,30,0,30,4,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0,3,5,3,5,2,7,30,0,0,0,30,30,0,0,30,30,0,0,30,30,37,37,0,0,0,0,22,0,22,22,15,0,0,0,0,0
1465,1953,journal-article,160439,159839,159836,32010,40141,26711,27169,24723,40141,124532,124572,532,124572,124532,68951,159788,38644,159755,159685,159755,159685,159800,25916,0,30712,30740,20279,20295,20613,20629,24723,24723,30712,30740,2239,3704,2279,3704,532,532,2212,3704,2239,3704,7002,36569,22001,100379,9595,9786,0,0,0,0,0,0,0,69721,0,0,160439,160439,6449,13269,0,13269,122689,0,123162,122689,64522,138292,34358,160439,160374,160439
1466,1953,journal-issue,1410,1399,1399,25,0,0,0,0,0,0,0,0,0,0,29,1399,0,1369,1369,1369,1369,1399,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,98,0,0,0,0,0,0,0,0,0,499,0,0,1410,1410,0,0,0,0,0,0,0,0,35,1180,0,1410,1379,1410
1467,1953,monograph,343,342,342,12,0,0,0,0,0,225,231,1,231,225,98,342,3,8,8,8,8,8,10,0,0,0,0,0,0,0,0,0,0,0,7,12,13,12,1,1,1,12,7,12,21,51,342,0,3,3,6,6,6,6,6,6,6,6,6,6,343,343,2,0,0,0,219,0,281,219,85,0,0,2,2,2
1468,1953,other,442,442,442,53,1,1,1,1,1,419,419,0,419,419,136,441,42,435,434,435,434,441,53,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,0,2,2,2,2,72,114,441,0,42,42,0,0,0,0,0,0,1,419,0,0,442,442,0,0,0,0,417,0,429,417,66,0,0,442,433,442
1469,1953,proceedings,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,1953,proceedings-article,393,372,372,84,178,111,120,71,178,367,367,0,367,367,84,372,9,308,3,308,3,342,77,0,171,171,106,106,115,115,71,71,171,171,0,0,0,0,0,0,0,0,0,0,11,32,372,0,9,9,0,0,0,0,0,0,0,3,0,0,393,393,7,7,0,7,388,0,388,388,102,0,52,393,282,393
1471,1953,reference-book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1472,1953,report,2108,2095,2095,515,20,20,20,19,20,1869,1878,0,1878,1869,413,2093,38,221,32,221,32,221,514,0,15,15,15,15,15,15,19,19,15,15,202,210,211,210,0,0,198,210,202,210,135,230,2093,0,38,38,221,221,32,32,221,221,32,32,221,221,2108,2108,4,15,0,15,1683,0,1841,1683,329,0,0,0,0,0
1473,1953,report-component,2,2,1,0,0,0,0,0,0,2,2,0,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,0,2,2,1,0,0,2,2,2
1474,1953,report-series,2,2,2,0,0,0,0,0,0,2,2,0,2,2,1,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,0,2,2,1,0,0,2,2,2
1475,1953,standard,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,1952,book,768,763,763,40,8,5,6,4,8,602,608,0,608,602,425,762,2,588,121,588,121,588,39,0,8,8,5,5,6,6,4,4,8,8,52,74,58,74,0,0,51,74,52,74,31,170,762,0,2,2,511,511,48,48,511,511,48,94,511,511,768,768,1,0,0,0,554,0,586,554,405,0,0,77,74,77
1477,1952,book-chapter,9591,9517,9517,1755,1390,742,745,726,1390,4992,5007,6,5007,4992,623,9517,864,7221,829,7221,829,7835,1755,0,1390,1390,742,742,745,745,726,726,1390,1390,1545,1553,1560,1553,6,6,1526,1553,1545,1553,108,239,9517,0,45,46,0,0,0,0,0,0,74,437,0,0,9591,9591,0,13,0,13,3447,0,3598,3447,600,0,1109,9591,760,9591
1478,1952,component,23,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,23,23,0,0,0,0,0,0,23,0,0,0,0,0,0,0
1479,1952,dataset,326,326,326,6,0,0,0,0,0,210,215,0,215,210,41,326,0,6,1,6,1,315,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,7,326,0,0,0,0,0,0,0,0,0,1,1,0,0,326,326,0,0,0,0,210,0,272,210,54,0,0,326,0,326
1480,1952,edited-book,37,34,12,7,0,0,0,0,0,31,31,0,31,31,14,34,0,33,0,33,0,33,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,2,6,34,0,0,0,33,33,0,0,33,33,0,0,33,33,37,37,0,0,0,0,33,0,33,33,13,0,0,0,0,0
1481,1952,journal-article,151154,150807,150803,30033,36823,24332,24702,22610,36823,117932,117972,451,117972,117932,64181,150726,33572,150707,150633,150707,150633,150790,24673,7,27937,27955,18236,18247,18498,18509,22610,22610,27937,27955,2226,3872,2266,3872,451,451,2213,3872,2226,3872,6599,33567,19768,95183,7533,7698,0,0,0,0,0,0,0,66896,0,0,151154,151154,5719,12530,0,12530,115917,0,116259,115917,59987,131215,30499,151154,151088,151154
1482,1952,journal-issue,1314,1302,1302,23,0,0,0,0,0,0,0,0,0,0,18,1301,0,1272,1272,1272,1272,1302,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,78,0,0,0,0,0,0,0,0,0,462,0,0,1314,1314,0,0,0,0,0,0,0,0,20,1106,0,1314,1283,1314
1483,1952,monograph,391,391,391,16,0,0,0,0,0,242,248,0,248,242,102,391,1,8,8,8,8,8,11,0,0,0,0,0,0,0,0,0,0,0,16,9,22,9,0,0,5,9,16,9,16,54,391,0,1,1,7,7,7,7,7,7,7,7,7,7,391,391,5,0,0,0,226,0,301,226,93,0,0,1,1,1
1484,1952,other,288,288,288,26,1,1,1,1,1,268,268,0,268,268,90,288,21,270,268,270,268,287,26,0,1,1,1,1,1,1,1,1,1,1,8,8,8,8,0,0,8,8,8,8,52,78,288,0,21,21,0,0,0,0,0,0,0,267,0,0,288,288,0,0,0,0,260,0,269,260,38,0,0,288,268,288
1485,1952,proceedings,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1486,1952,proceedings-article,398,392,392,93,138,82,84,56,138,389,389,0,389,389,97,392,22,302,2,302,2,353,81,0,128,128,76,76,78,78,56,56,128,128,0,0,0,0,0,0,0,0,0,0,17,59,392,0,22,22,0,0,0,0,0,0,0,2,0,0,398,398,12,10,0,10,395,0,395,395,106,0,43,398,274,398
1487,1952,report,1821,1815,1815,504,14,9,9,9,14,1617,1625,0,1625,1617,342,1813,39,175,21,175,21,175,503,0,10,10,8,8,8,8,9,9,10,10,145,146,153,146,0,0,141,146,145,146,107,197,1813,0,39,39,175,175,21,21,175,175,21,21,175,175,1821,1821,4,9,0,9,1479,0,1607,1479,269,0,0,0,0,0
1488,1952,report-component,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1
1489,1952,report-series,6,6,6,5,0,0,0,0,0,6,6,0,6,6,3,6,1,6,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0,1,1,0,0,0,0,0,0,0,6,0,0,6,6,0,0,0,0,6,0,6,6,1,0,0,6,6,6
1490,1951,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,1951,book,674,671,671,26,4,1,1,1,4,544,547,1,547,544,379,671,3,497,118,497,118,497,25,0,4,4,1,1,1,1,1,1,4,4,43,59,46,59,1,1,42,59,43,59,19,138,671,0,3,3,420,420,45,45,420,420,45,85,420,420,674,674,1,0,0,0,505,0,535,505,376,0,0,77,73,77
